"APE code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP Discount %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price x 1 CTN","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account","Vendors/Price 1 - 4 CTN","Vendors/Price 5+ CTN"
1801223,"20011CL","t-Piece -90mm CTN Qty 200","Accessories",1,1,1.57,,,,,,18,1.57,,,"Accessories","Carton",,,2.83,,,,,,,,,,,,,1.36,1.24
1801224,"20011RD","t-Piece -90mm CTN Qty 200","Accessories",1,1,1.35,,,,,,18,1.35,,,"Accessories","Carton",,,2.43,,,,,,,,,,,,,1.18,1.07
1801225,"20011WH","t-Piece -90mm CTN Qty 200","Accessories",1,1,1.35,,,,,,18,1.35,,,"Accessories","Carton",,,2.43,,,,,,,,,,,,,1.18,1.07
1801226,"20022CL","t-Piece - 160mm CTN Qty 200","Accessories",1,1,3.76,,,,,,18,3.76,,,"Accessories","Carton",,,6.77,,,,,,,,,,,,,3.27,2.97
1801227,"20340BK","Plastic Base - 160 dia. CTN Qty 20","Base",1,1,11.79,,,,,,18,11.79,,,"Base","Carton",,,21.22,,,,,,,,,,,,,10.25,9.32
1801228,"20340RD","Plastic Base - 160 dia. CTN Qty 20","Base",1,1,11.79,,,,,,18,11.79,,,"Base","Carton",,,21.22,,,,,,,,,,,,,10.25,9.32
1801229,"20340WH","Plastic Base - 160 dia. CTN Qty 20","Base",1,1,11.79,,,,,,18,11.79,,,"Base","Carton",,,21.22,,,,,,,,,,,,,10.25,9.32
1801230,"20390RD","'Frame Base For ''t'' CTN Qty 20'","Frame",1,1,5.43,,,,,,18,5.43,,,"Frame","Carton",,,9.77,,,,,,,,,,,,,4.72,4.29
1801231,"20390WH","'Frame Base For ''t'' CTN Qty 20'","Frame",1,1,5.43,,,,,,18,5.43,,,"Frame","Carton",,,9.77,,,,,,,,,,,,,4.72,4.29
1801232,"2064/49","Metal Star Base & Pole CTN Qty 5","Base/Pole",1,1,77.4,,,,,,18,77.4,,,"Base/Pole","Carton",,,139.32,,,,,,,,,,,,,67.3,59.9
1801233,"2201L","Orthagonal Joint Lhs CTN Qty 10","Accessories",1,1,4,,,,,,18,4,,,"Accessories","Carton",,,7.2,,,,,,,,,,,,,3.48,3.16
1801234,"2201R","Orthagonal Joint Rhs CTN Qty 10","Accessories",1,1,4,,,,,,18,4,,,"Accessories","Carton",,,7.2,,,,,,,,,,,,,3.48,3.16
1801235,"2231L","Cross Joints Lhs CTN Qty 10","Accessories",1,1,4.43,,,,,,18,4.43,,,"Accessories","Carton",,,7.97,,,,,,,,,,,,,3.85,3.5
1801236,"2231R","Cross Joints Rhs CTN Qty 10","Accessories",1,1,4.43,,,,,,18,4.43,,,"Accessories","Carton",,,7.97,,,,,,,,,,,,,3.85,3.5
1801237,"2236A","Panel Support Clear CTN Qty 25","Panel",1,1,1.14,,,,,,18,1.14,,,"Panel","Carton",,,2.05,,,,,,,,,,,,,0.99,0.9
1801238,"2238A","Panel Support Clear CTN Qty 25","Panel",1,1,0.57,,,,,,18,0.57,,,"Panel","Carton",,,1.03,,,,,,,,,,,,,0.5,0.45
1801239,"2251L","Angle Shelf Support Rhs CTN Qty 10","Shelf",1,1,10.73,,,,,,18,10.73,,,"Shelf","Carton",,,19.31,,,,,,,,,,,,,9.33,8.48
1801240,"2251R","Angle Shelf Support Lhs CTN Qty 10","Clamp",1,1,10.73,,,,,,18,10.73,,,"Clamp","Carton",,,19.31,,,,,,,,,,,,,9.33,8.48
1801241,"22570/7","Poster Rail Grip Strip - 2000mm CTN Qty 20","Strip",1,1,12.62,,,,,,18,12.62,,,"Strip","Carton",,,22.72,,,,,,,,,,,,,10.98,9.98
1801242,"2301C","Primo 25x25 Crom. 3 Way Joint CTN Qty 10","Accessories",1,1,9.34,,,,,,18,9.34,,,"Accessories","Carton",,,16.81,25,25,,,,,,,,,,,8.12,7.38
1801243,"2301SC","Primo 25x25 Satin. 3 Way Joint CTN Qty 10","Accessories",1,1,12.84,,,,,,18,12.84,,,"Accessories","Carton",,,23.11,25,25,,,,,,,,,,,11.17,10.15
1801244,"2302C","Primo 25x25 Crom. 4 Way Joint CTN Qty 10","Accessories",1,1,11.2,,,,,,18,11.2,,,"Accessories","Carton",,,20.16,25,25,,,,,,,,,,,9.74,8.85
1801245,"2302SC","Primo 25x25 Satin. 4 Way Joint CTN Qty 10","Accessories",1,1,13.78,,,,,,18,13.78,,,"Accessories","Carton",,,24.8,25,25,,,,,,,,,,,11.98,10.89
1801246,"2303C","Primo 25x25 Crom. 5 Way Joint CTN Qty 10","Accessories",1,1,12.32,,,,,,18,12.32,,,"Accessories","Carton",,,22.18,25,25,,,,,,,,,,,10.71,9.74
1801247,"2303SC","Primo 25x25 Satin. 5 Way Joint CTN Qty 10","Accessories",1,1,14.47,,,,,,18,14.47,,,"Accessories","Carton",,,26.05,25,25,,,,,,,,,,,12.58,11.44
1801248,"2305C","'Primo 25x25 Crom. 3 Way Joint ''l'' CTN Qty 10'","Accessories",1,1,8.82,,,,,,18,8.82,,,"Accessories","Carton",,,15.88,25,25,,,,,,,,,,,7.67,6.97
1801249,"2305SC","'Primo 25x25 Satin. 3 Way Joint ''l'' CTN Qty 10'","Accessories",1,1,13.19,,,,,,18,13.19,,,"Accessories","Carton",,,23.74,25,25,,,,,,,,,,,11.47,10.43
1801250,"2306C","'Primo 25x25 Crom. 3 Way Joint ''t'' CTN Qty 10'","Accessories",1,1,10.47,,,,,,18,10.47,,,"Accessories","Carton",,,18.85,25,25,,,,,,,,,,,9.11,8.28
1801251,"2306SC","'Primo 25x25 Satin. 3 Way Joint ''t'' CTN Qty 10'","Accessories",1,1,13.78,,,,,,18,13.78,,,"Accessories","Carton",,,24.8,25,25,,,,,,,,,,,11.98,10.89
1801252,"2307C","Primo 25x25 Crom. 4 Way Joint Cross CTN Qty 10","Accessories",1,1,11.78,,,,,,18,11.78,,,"Accessories","Carton",,,21.2,25,25,,,,,,,,,,,10.24,9.31
1801253,"2307SC","Primo 25x25 Satin. 4 Way Joint Cross CTN Qty 10","Accessories",1,1,14.24,,,,,,18,14.24,,,"Accessories","Carton",,,25.63,25,25,,,,,,,,,,,12.39,11.26
1801254,"2308C","Primo 25x25 Crom. -3 Mtr CTN Qty 6","Accessories",1,1,26.65,,,,,,18,26.65,,,"Accessories","Carton",,,47.97,3000,25,,,,,,,,,,,23.18,21.07
1801255,"2308SC","Primo 25x25 Satin. - 3mtr CTN Qty 6","Accessories",1,1,37.87,,,,,,18,37.87,,,"Accessories","Carton",,,68.17,3000,25,,,,,,,,,,,32.93,29.94
1801256,"2309/5C","Primo l.1475 25x25 Crom. Slot 2 Side CTN Qty 6","Accessories",1,1,68.41,,,,,,18,68.41,,,"Accessories","Carton",,,123.14,25,25,,,,,,,,,,,59.49,54.08
1801257,"2309/8SC","Primo l.2375 25x25 Crom. Slot 2 Side CTN Qty 6","Accessories",1,1,79.72,,,,,,18,79.72,,,"Accessories","Carton",,,143.5,25,25,,,,,,,,,,,69.32,63.02
1801258,"2310/5C","Primo l.1475 25x25 Crom. Slot 4 Side CTN Qty 6","Accessories",1,1,84.6,,,,,,18,84.6,,,"Accessories","Carton",,,152.28,25,25,,,,,,,,,,,73.57,66.88
1801259,"2310/8C","Primo l.2375 25x25 Crom. Slot 4 Side CTN Qty 6","Accessories",1,1,96.42,,,,,,18,96.42,,,"Accessories","Carton",,,173.56,25,25,,,,,,,,,,,83.84,76.22
1801260,"2329/12C","Primo l.300 Shelf Brkt - Pr CTN Qty 10","Bracket",1,1,29.56,,,,,,18,29.56,,,"Bracket","Carton",,,53.21,,,,,,,,,,,,,25.71,23.37
1801261,"2329/26C","Primo l.625 Shelf Brkt - Pr CTN Qty 10","Bracket",1,1,35.5,,,,,,18,35.5,,,"Bracket","Carton",,,63.9,,,,,,,,,,,,,30.87,28.06
1801262,"2330C","Primo l.300 Shelf Brkt - Pr CTN Qty 10","Bracket",1,1,30.09,,,,,,18,30.09,,,"Bracket","Carton",,,54.16,,,,,,,,,,,,,26.17,23.79
1801263,"2331C","Primo l.100 Wall Spacer CTN Qty 10","Accessories",1,1,18.25,,,,,,18,18.25,,,"Accessories","Carton",,,32.85,,,,,,,,,,,,,15.87,14.43
1801264,"2371C","Primo System 25x25 Flange.Crom CTN Qty 10","Accessories",1,1,3.04,,,,,,18,3.04,,,"Accessories","Carton",,,5.47,,,,,,,,,,,,,2.64,2.4
1801265,"2371SC","Primo System 25x25 Flange Satin. CTN Qty 10","Accessories",1,1,3.66,,,,,,18,3.66,,,"Accessories","Carton",,,6.59,,,,,,,,,,,,,3.18,2.89
1801266,"2372C","Primo Panel Support - Crom. CTN Qty 10","Support",1,1,4.06,,,,,,18,4.06,,,"Support","Carton",,,7.31,,,,,,,,,,,,,3.53,3.21
1801267,"2373SC","Primo Panel Support - Satin CTN Qty 10","Support",1,1,6.41,,,,,,18,6.41,,,"Support","Carton",,,11.54,,,,,,,,,,,,,5.58,5.07
1801268,"2374C","Primo Glass Shelf Support - Crom. CTN Qty 10","Support",1,1,3.91,,,,,,18,3.91,,,"Support","Carton",,,7.04,,,,,,,,,,,,,3.4,3.09
1801269,"2374SC","Primo Glass Shelf Support - Satin CTN Qty 10","Support",1,1,6.34,,,,,,18,6.34,,,"Support","Carton",,,11.41,,,,,,,,,,,,,5.51,5.01
1801270,"2375C","Primo Mel. Shelf Support - Crom. CTN Qty 10","Support",1,1,2.82,,,,,,18,2.82,,,"Support","Carton",,,5.08,,,,,,,,,,,,,2.45,2.23
1801271,"2375SC","Primo Mel. Shelf Support - Satin CTN Qty 10","Support",1,1,5.65,,,,,,18,5.65,,,"Support","Carton",,,10.17,,,,,,,,,,,,,4.92,4.47
1801272,"2376C","Primo Mel. Shelf Supp - Dbl - Crom. CTN Qty 10","Support",1,1,2.82,,,,,,18,2.82,,,"Support","Carton",,,5.08,,,,,,,,,,,,,2.45,2.23
1801273,"2376SC","Primo Mel. Shelf Supp - Dbl - Satin CTN Qty 10","Support",1,1,5.65,,,,,,18,5.65,,,"Support","Carton",,,10.17,,,,,,,,,,,,,4.92,4.47
1801274,"2377C","Primo Panel Hook - Crom. CTN Qty 10","Hook",1,1,2.31,,,,,,18,2.31,,,"Hook","Carton",,,4.16,,,,,,,,,,,,,2.01,1.83
1801275,"2377SC","Primo Panel Hook - Satin. CTN Qty 10","Hook",1,1,5.4,,,,,,18,5.4,,,"Hook","Carton",,,9.72,,,,,,,,,,,,,4.7,4.27
1801276,"2378C","Primo Panel Hook -Dbl- Crom. CTN Qty 10","Hook",1,1,2.31,,,,,,18,2.31,,,"Hook","Carton",,,4.16,,,,,,,,,,,,,2.01,1.83
1801277,"2378SC","Primo Panel Hook - Dbl - Satin. CTN Qty 10","Hook",1,1,5.4,,,,,,18,5.4,,,"Hook","Carton",,,9.72,,,,,,,,,,,,,4.7,4.27
1801278,"23815 (p82)","Spring Clamp W/ Swivel Adaptor CTN Qty 100","Clamp",1,1,1.5,,,,,,18,1.5,,,"Clamp","Carton",,,2.7,,,,,,,,,,,,,1.2,0.95
1801279,"23815(p81)","Klick Swivel Hinge CTN Qty 100","Hinge",1,1,0.63,,,,,,18,0.63,,,"Hinge","Carton",,,1.13,,,,,,,,,,,,,0.55,0.5
1801280,"24105A","Folded Number Strips 6 Lge CTN Qty 100","Strip",1,1,4.1,,,,,,18,4.1,,,"Strip","Carton",,,7.38,,,,,,,,,,,,,3.35,2.9
1801281,"24126A","Folded Number Strips 6 Lge CTN Qty 100","Strip",1,1,6.8,,,,,,18,6.8,,,"Strip","Carton",,,12.24,,,,,,,,,,,,,5.6,4.85
1801282,"24128/48","Clear Pvc Sheet CTN Qty 200","Sheet",1,1,0.98,,,,,,18,0.98,,,"Sheet","Carton",,,1.76,,,,,,,,,,,,,0.8,0.68
1801283,"2417/20","Uno System - 18-20mm Panel Sleeve CTN Qty 100","Panel",1,1,0.65,,,,,,18,0.65,,,"Panel","Carton",,,1.17,,,,,,,,,,,,,0.56,0.51
1801284,"2501/110C","Tritix l. 1100 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,41.14,,,,,,18,41.14,,,"Tube","Carton",,,74.05,,,,,,,,,,,,,35.77,32.52
1801285,"2501/110P/C","Tritix l. 1100 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,36,,,,,,18,36,,,"Tube","Carton",,,64.8,,,,,,,,,,,,,31.31,28.46
1801286,"2501/220C","Tritix l. 2200 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,74.57,,,,,,18,74.57,,,"Tube","Carton",,,134.23,,,,,,,,,,,,,64.85,58.95
1801287,"2501/220P/C","Tritix l. 2200 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,69.44,,,,,,18,69.44,,,"Tube","Carton",,,124.99,,,,,,,,,,,,,60.38,54.89
1801288,"2501/240C","Tritix l. 2400 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,87.44,,,,,,18,87.44,,,"Tube","Carton",,,157.39,,,,,,,,,,,,,76.03,69.12
1801289,"2501/240P/C","Tritix l. 2400 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,79.72,,,,,,18,79.72,,,"Tube","Carton",,,143.5,,,,,,,,,,,,,69.32,63.02
1801290,"2501/300C","Tritix l. 3000 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,102.86,,,,,,18,102.86,,,"Tube","Carton",,,185.15,,,,,,,,,,,,,89.44,81.31
1801291,"2501/300P/C","Tritix l. 3000 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,92.57,,,,,,18,92.57,,,"Tube","Carton",,,166.63,,,,,,,,,,,,,80.5,73.18
1801292,"2501/50C","Tritix l. 500 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,30.85,,,,,,18,30.85,,,"Tube","Carton",,,55.53,,,,,,,,,,,,,26.83,24.39
1801293,"2501/50P/C","Tritix l. 500 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,25.72,,,,,,18,25.72,,,"Tube","Carton",,,46.3,,,,,,,,,,,,,22.36,20.33
1801294,"2501/80C","Tritix l. 800 Dbl. Tube - Chrome CTN Qty 6","Tube",1,1,36,,,,,,18,36,,,"Tube","Carton",,,64.8,,,,,,,,,,,,,31.31,28.46
1801295,"2501/80P/C","Tritix l. 800 Dbl. Tube - p/Coat CTN Qty 6","Tube",1,1,30.85,,,,,,18,30.85,,,"Tube","Carton",,,55.53,,,,,,,,,,,,,26.83,24.39
1801296,"2502/110C","Tritix l. 1100 Triangle Column - Chrome CTN Qty 6","Column",1,1,92.57,,,,,,18,92.57,,,"Column","Carton",,,166.63,,,,,,,,,,,,,80.5,73.18
1801297,"2502/110P/C","Tritix l. 1100 Triangle Column - p/Coat CTN Qty 6","Column",1,1,87.44,,,,,,18,87.44,,,"Column","Carton",,,157.39,,,,,,,,,,,,,76.03,69.12
1801298,"2502/220C","Tritix l. 2200 Triangle Column - Chrome CTN Qty 6","Column",1,1,154.29,,,,,,18,154.29,,,"Column","Carton",,,277.72,,,,,,,,,,,,,134.17,121.97
1801299,"2502/220P/C","Tritix l. 2200 Triangle Column - p/Coat CTN Qty 6","Column",1,1,144.01,,,,,,18,144.01,,,"Column","Carton",,,259.22,,,,,,,,,,,,,125.22,113.84
1801300,"2502/240C","Tritix l. 2400 Triangle Column - Chrome CTN Qty 6","Column",1,1,169.71,,,,,,18,169.71,,,"Column","Carton",,,305.48,,,,,,,,,,,,,147.58,134.16
1801301,"2502/240P/C","Tritix l. 2400 Triangle Column - p/Coat CTN Qty 6","Column",1,1,159.43,,,,,,18,159.43,,,"Column","Carton",,,286.97,,,,,,,,,,,,,138.63,126.03
1801302,"2502/300C","Tritix l. 3000 Triangle Column - Chrome CTN Qty 6","Column",1,1,200.58,,,,,,18,200.58,,,"Column","Carton",,,361.04,,,,,,,,,,,,,174.42,158.56
1801303,"2502/300P/C","Tritix l. 3000 Triangle Column - p/Coat CTN Qty 6","Column",1,1,190.29,,,,,,18,190.29,,,"Column","Carton",,,342.52,,,,,,,,,,,,,165.47,150.43
1801304,"2502/50C","Tritix l. 500 Triangle Column - Chrome CTN Qty 6","Column",1,1,43.72,,,,,,18,43.72,,,"Column","Carton",,,78.7,,,,,,,,,,,,,38.02,34.56
1801305,"2502/50P/C","Tritix l. 500 Triangle Column - p/Coat CTN Qty 6","Column",1,1,38.57,,,,,,18,38.57,,,"Column","Carton",,,69.43,,,,,,,,,,,,,33.54,30.49
1801306,"2502/80C","Tritix l. 800 Triangle Column - Chrome CTN Qty 6","Column",1,1,66.86,,,,,,18,66.86,,,"Column","Carton",,,120.35,,,,,,,,,,,,,58.14,52.85
1801307,"2502/80P/C","Tritix l. 800 Triangle Column - p/Coat CTN Qty 6","Column",1,1,61.72,,,,,,18,61.72,,,"Column","Carton",,,111.1,,,,,,,,,,,,,53.67,48.79
1801308,"2503/110C","Tritix l. 1100 Square Column - Chrome CTN Qty 6","Column",1,1,92.57,,,,,,18,92.57,,,"Column","Carton",,,166.63,,,,,,,,,,,,,80.5,73.18
1801309,"2503/110P/C","Tritix l. 1100 Square Column - p/Coat CTN Qty 6","Column",1,1,87.44,,,,,,18,87.44,,,"Column","Carton",,,157.39,,,,,,,,,,,,,76.03,69.12
1801310,"2503/220C","Tritix l. 2200 Square Column - Chrome CTN Qty 6","Column",1,1,144.01,,,,,,18,144.01,,,"Column","Carton",,,259.22,,,,,,,,,,,,,125.22,113.84
1801311,"2503/220P/C","Tritix l. 2200 Square Column - p/Coat CTN Qty 6","Column",1,1,133.72,,,,,,18,133.72,,,"Column","Carton",,,240.7,,,,,,,,,,,,,116.28,105.71
1801312,"2503/240C","Tritix l. 2400 Square Column - Chrome CTN Qty 6","Column",1,1,169.71,,,,,,18,169.71,,,"Column","Carton",,,305.48,,,,,,,,,,,,,147.58,134.16
1801313,"2503/240P/C","Tritix l. 2400 Square Column - p/Coat CTN Qty 6","Column",1,1,154.29,,,,,,18,154.29,,,"Column","Carton",,,277.72,,,,,,,,,,,,,134.17,121.97
1801314,"2503/300C","Tritix l. 3000 Square Column - Chrome CTN Qty 6","Column",1,1,210.86,,,,,,18,210.86,,,"Column","Carton",,,379.55,,,,,,,,,,,,,183.36,166.69
1801315,"2503/300P/C","Tritix l. 3000 Square Column - p/Coat CTN Qty 6","Column",1,1,195.43,,,,,,18,195.43,,,"Column","Carton",,,351.77,,,,,,,,,,,,,169.94,154.49
1801316,"2503/50C","Tritix l. 500 Square Column - Chrome CTN Qty 6","Column",1,1,51.43,,,,,,18,51.43,,,"Column","Carton",,,92.57,,,,,,,,,,,,,44.73,40.66
1801317,"2503/50P/C","Tritix l. 500 Square Column - p/Coat CTN Qty 6","Column",1,1,46.29,,,,,,18,46.29,,,"Column","Carton",,,83.32,,,,,,,,,,,,,40.25,36.59
1801318,"2503/80C","Tritix l. 800 Square Column - Chrome CTN Qty 6","Column",1,1,69.44,,,,,,18,69.44,,,"Column","Carton",,,124.99,,,,,,,,,,,,,60.38,54.89
1801319,"2503/80P/C","Tritix l. 800 Square Column - p/Coat CTN Qty 6","Column",1,1,61.72,,,,,,18,61.72,,,"Column","Carton",,,111.1,,,,,,,,,,,,,53.67,48.79
1801320,"2504C","Tritix Sing. Vertical Bend - Chrome CTN Qty 6","Accessories",1,1,25.72,,,,,,18,25.72,,,"Accessories","Carton",,,46.3,,,,,,,,,,,,,22.36,20.33
1801321,"2504P/C","Tritix Sing. Vertical Bend - p/Coat CTN Qty 6","Accessories",1,1,24.41,,,,,,18,24.41,,,"Accessories","Carton",,,43.94,,,,,,,,,,,,,21.23,19.3
1801322,"2505C","Tritix Sing. Horizontal Bend - Chrome CTN Qty 6","Accessories",1,1,30.85,,,,,,18,30.85,,,"Accessories","Carton",,,55.53,,,,,,,,,,,,,26.83,24.39
1801323,"2505P/C","Tritix Sing. Horizontal Bend - p/Coat CTN Qty 6","Accessories",1,1,28.29,,,,,,18,28.29,,,"Accessories","Carton",,,50.92,,,,,,,,,,,,,24.6,22.36
1801324,"2506C","Tritix Triangle Bend - Slanted - Chrome CTN Qty 6","Accessories",1,1,46.29,,,,,,18,46.29,,,"Accessories","Carton",,,83.32,,,,,,,,,,,,,40.25,36.59
1801325,"2506P/C","Tritix Triangle Bend - Slanted - p/Coat CTN Qty 6","Accessories",1,1,41.14,,,,,,18,41.14,,,"Accessories","Carton",,,74.05,,,,,,,,,,,,,35.77,32.52
1801326,"2507C","Tritix Triangle Bend - Strt. End - Chrome CTN Qty 6","Accessories",1,1,46.29,,,,,,18,46.29,,,"Accessories","Carton",,,83.32,,,,,,,,,,,,,40.25,36.59
1801327,"2507P/C","Tritix Triangle Bend - Strt. End - p/Coat CTN Qty 6","Accessories",1,1,41.14,,,,,,18,41.14,,,"Accessories","Carton",,,74.05,,,,,,,,,,,,,35.77,32.52
1801328,"2508C","Tritix Square Bend - Chrome CTN Qty 6","Accessories",1,1,72,,,,,,18,72,,,"Accessories","Carton",,,129.6,,,,,,,,,,,,,62.61,56.92
1801329,"2508P/C","Tritix Square Bend - p/Coat CTN Qty 6","Accessories",1,1,61.72,,,,,,18,61.72,,,"Accessories","Carton",,,111.1,,,,,,,,,,,,,53.67,48.79
1801330,"2509C","Tritix Dbl. Tube Gable Entry - Chrome CTN Qty 6","Tube",1,1,66.86,,,,,,18,66.86,,,"Tube","Carton",,,120.35,,,,,,,,,,,,,58.14,52.85
1801331,"2509P/C","Tritix Dbl. Tube Gable Entry - p/Coat CTN Qty 6","Tube",1,1,56.57,,,,,,18,56.57,,,"Tube","Carton",,,101.83,,,,,,,,,,,,,49.19,44.72
1801332,"2510C","Tritix Tri. Tube Gable Entry - Chrome CTN Qty 6","Tube",1,1,128.57,,,,,,18,128.57,,,"Tube","Carton",,,231.43,,,,,,,,,,,,,111.8,101.64
1801333,"2510P/C","Tritix Tri. Tube Gable Entry - p/Coat CTN Qty 6","Tube",1,1,118.29,,,,,,18,118.29,,,"Tube","Carton",,,212.92,,,,,,,,,,,,,102.86,93.51
1801334,"2514C","Tritix Dbl. Tube Wall Plate - Chrome CTN Qty 6","Tube",1,1,23.15,,,,,,18,23.15,,,"Tube","Carton",,,41.67,,,,,,,,,,,,,20.13,18.3
1801335,"2514P/C","Tritix Dbl. Tube Wall Plate - p/Coat CTN Qty 6","Tube",1,1,20.57,,,,,,18,20.57,,,"Tube","Carton",,,37.03,,,,,,,,,,,,,17.89,16.26
1801336,"2516C","Tritix Tri. Tube Wall Plate - Chrome CTN Qty 6","Tube",1,1,30.85,,,,,,18,30.85,,,"Tube","Carton",,,55.53,,,,,,,,,,,,,26.83,24.39
1801337,"2516P/C","Tritix Tri. Tube Wall Plate - p/Coat CTN Qty 6","Tube",1,1,28.29,,,,,,18,28.29,,,"Tube","Carton",,,50.92,,,,,,,,,,,,,24.6,22.36
1801338,"2517C","Tritix Square Tube Wall Plate - Chrome CTN Qty 6","Tube",1,1,46.29,,,,,,18,46.29,,,"Tube","Carton",,,83.32,,,,,,,,,,,,,40.25,36.59
1801339,"2517P/C","Tritix Square Tube Wall Plate - p/Coat CTN Qty 6","Tube",1,1,41.14,,,,,,18,41.14,,,"Tube","Carton",,,74.05,,,,,,,,,,,,,35.77,32.52
1801340,"2518C","Tritix Wall Mount Brkt - Chrome CTN Qty 6","Bracket",1,1,38.03,,,,,,18,38.03,,,"Bracket","Carton",,,68.45,,,,,,,,,,,,,33.07,30.06
1801341,"2518P/C","Tritix Wall Mount Brkt - p/Coat CTN Qty 6","Bracket",1,1,25.34,,,,,,18,25.34,,,"Bracket","Carton",,,45.61,,,,,,,,,,,,,22.03,20.03
1801342,"2519C","Tritix Hangrail - 915mm - Chrome CTN Qty 6","Accessories",1,1,31.66,,,,,,18,31.66,,,"Accessories","Carton",,,56.99,,,,,,,,,,,,,27.53,25.03
1801343,"2519P/C","Tritix Hangrail - 915mm - p/Coat CTN Qty 6","Accessories",1,1,28.53,,,,,,18,28.53,,,"Accessories","Carton",,,51.35,,,,,,,,,,,,,24.81,22.55
1801344,"2522C","Tritix Central Shlf. Brkt (Pr) - Chrome CTN Qty 6","Bracket",1,1,20.57,,,,,,18,20.57,,,"Bracket","Carton",,,37.03,,,,,,,,,,,,,17.89,16.26
1801345,"2522P/C","Tritix Central Shlf. Brkt (Pr) - p/Coat CTN Qty 6","Bracket",1,1,20.57,,,,,,18,20.57,,,"Bracket","Carton",,,37.03,,,,,,,,,,,,,17.89,16.26
1801346,"2523C","Tritix Offset Shlf. Brkt (Pr) - Chrome CTN Qty 6","Bracket",1,1,20.57,,,,,,18,20.57,,,"Bracket","Carton",,,37.03,,,,,,,,,,,,,17.89,16.26
1801347,"2523P/C","Tritix Offset Shlf. Brkt (Pr) - p/Coat CTN Qty 6","Bracket",1,1,20.57,,,,,,18,20.57,,,"Bracket","Carton",,,37.03,,,,,,,,,,,,,17.89,16.26
1801348,"2526C","Tritix Base/Desk Support - 400mm - Chrome CTN Qty 6","Base",1,1,36.43,,,,,,18,36.43,,,"Base","Carton",,,65.57,,,,,,,,,,,,,31.68,28.8
1801349,"2526P/C","Tritix Base/Desk Support - 400mm - p/Coat CTN Qty 6","Base",1,1,34.88,,,,,,18,34.88,,,"Base","Carton",,,62.78,,,,,,,,,,,,,30.33,27.57
1801350,"2527C","Tritix Base/Desk Support - 600mm - Chrome CTN Qty 6","Base",1,1,38.03,,,,,,18,38.03,,,"Base","Carton",,,68.45,,,,,,,,,,,,,33.07,30.06
1801351,"2527P/C","Tritix Base/Desk Support - 600mm - p/Coat CTN Qty 6","Base",1,1,36.43,,,,,,18,36.43,,,"Base","Carton",,,65.57,,,,,,,,,,,,,31.68,28.8
1801352,"2531P/C","Tritix Dbl. Tube Met. Base - p/Coat CTN Qty 6","Tube",1,1,82.35,,,,,,18,82.35,,,"Tube","Carton",,,148.23,,,,,,,,,,,,,71.61,65.1
1801353,"2532P/C","Tritix Tri. Tube Met. Base - p/Coat CTN Qty 6","Tube",1,1,82.35,,,,,,18,82.35,,,"Tube","Carton",,,148.23,,,,,,,,,,,,,71.61,65.1
1801354,"2533P/C","Tritix Square Tube Met. Base - p/Coat CTN Qty 6","Tube",1,1,82.35,,,,,,18,82.35,,,"Tube","Carton",,,148.23,,,,,,,,,,,,,71.61,65.1
1801355,"2543C","Tritix Triangle Bend - Inner Tube - Chrome CTN Qty 6","Tube",1,1,46.29,,,,,,18,46.29,,,"Tube","Carton",,,83.32,,,,,,,,,,,,,40.25,36.59
1801356,"2543P/C","Tritix Triangle Bend - Inner Tube - p/Coat CTN Qty 6","Tube",1,1,41.14,,,,,,18,41.14,,,"Tube","Carton",,,74.05,,,,,,,,,,,,,35.77,32.52
1801357,"2544C","Tritix Triangle Cross Joint - Chrome CTN Qty 6","Accessories",1,1,82.29,,,,,,18,82.29,,,"Accessories","Carton",,,148.12,,,,,,,,,,,,,71.56,65.05
1801358,"2544P/C","Tritix Triangle Cross Joint - p/Coat CTN Qty 6","Accessories",1,1,77.14,,,,,,18,77.14,,,"Accessories","Carton",,,138.85,,,,,,,,,,,,,67.08,60.98
1801359,"2545C","'Tritix Triangle ''t'' Joint - Chrome CTN Qty 6'","Accessories",1,1,82.29,,,,,,18,82.29,,,"Accessories","Carton",,,148.12,,,,,,,,,,,,,71.56,65.05
